# Time (ms);Voltage(0, T);Voltage(5, T);Voltage(10, T);Voltage(15, T);Voltage(20, T);Voltage(25, T);Voltage(30, T);Voltage(35, T);Voltage(40, T);Voltage(45, T);Voltage(50, T);Voltage(55, T);Voltage(60, T);Voltage(65, T);Voltage(70, T);Voltage(75, T);Voltage(80, T);Voltage(85, T);Voltage(90, T);Voltage(95, T);Voltage(100, T)
0.598000;-65.002;-5.537874627816031;-0.4767151988475408;-0.045945632211359416;-0.00928161725837913;-0.006161039260279042;-0.005895438034110827;-0.005872831961308525;-0.005870907894352599;-0.005870744131544522;-0.005870730193120788;-0.00587072900553631;-0.005870728889817263;-0.00587072870789118;-0.005870726669883672;-0.005870702724493177;-0.005870421280688926;-0.005867113303178096;-0.00582823266483159;-0.005371245292935436;0.0
0.599000;-65.002;-5.537876866785745;-0.47671780455392765;-0.045948284123187695;-0.009284274378590689;-0.006163696932348054;-0.005898095762387741;-0.005875489695155545;-0.005873565628740601;-0.005873401865984255;-0.005873387927565359;-0.005873386739980772;-0.00587338662425508;-0.005873386442250449;-0.0058733844033198035;-0.005873360447080781;-0.0058730788757870135;-0.005869769400047736;-0.005830871154856715;-0.005373676871312368;0.0
0.600000;-65.002;-5.537879106139904;-0.4767204107195249;-0.045950936504167254;-0.009286931969103992;-0.006166355074842626;-0.005900753961102955;-0.005878147899442138;-0.005876223833568297;-0.005876060070863695;-0.005876046132449641;-0.005876044944864942;-0.005876044829132608;-0.005876044647049413;-0.005876042607195462;-0.00587601864010598;-0.005875736941300017;-0.005872425967066096;-0.005833510111906328;-0.005376108880045901;0.0
0.601000;-65.002;-5.537881345877705;-0.476723017343467;-0.04595358935342704;-0.009289590029047567;-0.00616901368689125;-0.005903412629384961;-0.005880806573296794;-0.005878882507964182;-0.005878718745311338;-0.0058787048069021235;-0.005878703619317313;-0.005878703503578334;-0.0058787033214165625;-0.005878701280639146;-0.005878677302697272;-0.005878395476356475;-0.005875083003362207;-0.005836149535115243;-0.005378541318338738;0.0
0.602000;-65.002;-5.537883585998349;-0.47672562442488786;-0.04595624267009633;-0.009292248557550242;-0.006171672767622719;-0.00590607176636255;-0.005883465715848304;-0.005881541651057046;-0.005881377888455969;-0.005881363950051599;-0.005881362762466677;-0.005881362646721052;-0.005881362464480689;-0.00588136042277964;-0.005881336433983453;-0.005881054480085222;-0.005877740508065398;-0.005838789423618567;-0.005380974185393853;0.0
0.603000;-65.002;-5.537885826501033;-0.4767282319629224;-0.04595889645330458;-0.00929490755374113;-0.006174332316166118;-0.0059087313711648;-0.005886125326225747;-0.005884201261975966;-0.00588403749942667;-0.005884023561027144;-0.00588402237344211;-0.005884022257689841;-0.005884022075370872;-0.005884020032746027;-0.005883996033093602;-0.005883713951615386;-0.005880398480305285;-0.0058414297765516906;-0.005383407480414477;0.0
0.604000;-65.002;-5.537888067384958;-0.47673083995670584;-0.04596155070218168;-0.00929756701674964;-0.0061769923316508215;-0.005911391442921085;-0.005888785403558497;-0.005886861339850316;-0.005886697577352813;-0.005886683638958132;-0.0058866824513729874;-0.005886682335614067;-0.00588668215321648;-0.005886680109667677;-0.005886656099157098;-0.005886373890076381;-0.005883056919211776;-0.005844070593050298;-0.0053858412026041224;0.0
0.605000;-65.002;-5.537890308649324;-0.4767334484053732;-0.04596420541585772;-0.009300226945705474;-0.006179652813206495;-0.005914051980761071;-0.005891445946976217;-0.005889521883809762;-0.005889358121364064;-0.005889344182974229;-0.005889342995388972;-0.005889342879623404;-0.005889342697147183;-0.005889340652674257;-0.0058893166313036096;-0.005889034294597921;-0.005885715823915077;-0.00584671187225037;-0.005388275351166556;0.0
0.606000;-65.002;-5.5378925502933285;-0.4767360573080601;-0.04596686059346312;-0.00930288733973862;-0.006182313759963101;-0.005916712983814713;-0.005894106955608866;-0.005892182892984258;-0.005892019130590376;-0.005892005192205388;-0.005892004004620021;-0.005892003888847802;-0.005892003706292935;-0.0058920016608957244;-0.005891977628663096;-0.0058916951643100055;-0.005888375193545677;-0.005849353613288165;-0.0053907099253058186;0.0
0.607000;-65.002;-5.537894792316175;-0.47673866666390247;-0.04596951623412856;-0.00930554819797937;-0.0061849751710508875;-0.005919374451212258;-0.005896768428586688;-0.005894844366504057;-0.005894680604162;-0.00589466666578186;-0.00589466547819638;-0.005894665362417512;-0.005894665179783984;-0.005894663133462325;-0.005894639090365809;-0.005894356498342931;-0.005891035027234364;-0.005851995815300238;-0.00539314492422622;0.0
0.608000;-65.002;-5.537897034717064;-0.4767412764720367;-0.045972172336985015;-0.009308209519558294;-0.0061876370456003995;-0.00592203638208425;-0.005899430365040225;-0.005897506303499689;-0.005897342541209475;-0.0058973286028341865;-0.005897327415248593;-0.0058973272994630715;-0.00589732711675087;-0.005897325069504603;-0.005897301015542294;-0.00589701829582728;-0.005893695324112216;-0.0058546384774234355;-0.005395580347132327;0.0
0.609000;-65.002;-5.5378992774951925;-0.47674388673159884;-0.04597482890116385;-0.009310871303606255;-0.0061902993827424695;-0.0059246987755615195;-0.005902092764100309;-0.005900168703101996;-0.005900004940863632;-0.005899991002493194;-0.00589998981490749;-0.005899989699115315;-0.005899989516324425;-0.0058999874681533865;-0.0058999634033233845;-0.0058996805558939325;-0.005896356083310597;-0.0058572815987948884;-0.005398016193228986;0.0
0.610000;-65.002;-5.537901520649766;-0.4767464974417259;-0.04597748592579655;-0.009313533549254427;-0.006192962181608225;-0.005927361630775187;-0.005904755624898063;-0.005902831564442097;-0.0059026678022555965;-0.00590265386389001;-0.0059026526763041945;-0.005902652560505365;-0.005902652377635772;-0.0059026503285398;-0.005902626252840208;-0.0059023432776740565;-0.00589901730396117;-0.005859925178552023;-0.005400452461721299;0.0
0.611000;-65.002;-5.537903764179986;-0.47674910860155484;-0.045980143410015;-0.009316196255634249;-0.0061956254413290815;-0.005930024946856668;-0.005907418946564903;-0.005905494886651403;-0.00590533112451678;-0.005905317186156047;-0.00590531599857012;-0.0059053158827646335;-0.005905315699816325;-0.005905313649795258;-0.005905289563224186;-0.005905006460299112;-0.005901678985195885;-0.005862569215832544;-0.005402889151814641;0.0
0.612000;-65.002;-5.53790600808505;-0.4767517202102235;-0.045982801352951394;-0.00931885942187746;-0.00619828916103675;-0.005932688722937673;-0.005910082728232531;-0.005908158668861627;-0.005907994906778889;-0.0059079809684230095;-0.005907979780836973;-0.0059079796650248284;-0.0059079794819977905;-0.005907977431051469;-0.005907953333607023;-0.0059076701029008504;-0.005904341126146983;-0.00586521370977446;-0.005405326262714652;0.0
0.613000;-65.002;-5.537908252364167;-0.4767543322668685;-0.04598545975373818;-0.009321523047116103;-0.0062009533398632265;-0.005935352958150192;-0.005912746969032943;-0.0059108229102047575;-0.005910659148173921;-0.005910645209822897;-0.005910644022236747;-0.005910643906417944;-0.005910643723312165;-0.005910641671440426;-0.005910617563120721;-0.005910334204611311;-0.005907003725946994;-0.005867858659516055;-0.005407763793627235;0.0
0.614000;-65.002;-5.537910497016535;-0.476756944770629;-0.04598811861150804;-0.009324187130482492;-0.0062036179769408;-0.005938017651626511;-0.005915411668098427;-0.005913487609813082;-0.005913323847834158;-0.005913309909487988;-0.0059133087219017276;-0.005913308606076267;-0.005913308422891728;-0.005913306370094414;-0.005913282250897568;-0.0059129987645628245;-0.005909666783728738;-0.005870504064195906;-0.005410201743758561;0.0
0.615000;-65.002;-5.537912742041353;-0.47675955772064244;-0.04599077792539411;-0.009326851671109242;-0.006206283071402054;-0.005940682802499212;-0.005918076824561562;-0.005916152766819182;-0.0059159890048921795;-0.0059159750665508685;-0.005915973878964496;-0.005915973763132373;-0.0059159735798690665;-0.005915971526146014;-0.0059159473960701476;-0.00591566378188802;-0.005912330298625336;-0.005873149922952883;-0.0054126401123150685;0.0
0.616000;-65.002;-5.5379149874378335;-0.47676217111604713;-0.04599343769452961;-0.009329516668129265;-0.006208948622379854;-0.005943348409901161;-0.005920742437555211;-0.005918818380355921;-0.005918654618480854;-0.005918640680144401;-0.005918639492557918;-0.005918639376719133;-0.005918639193377042;-0.005918637138728093;-0.005918612997771331;-0.0059183292557198055;-0.005914994269770184;-0.005875796234926137;-0.0054150788985034585;0.0
0.617000;-65.002;-5.537917233205173;-0.47676478495598273;-0.04599609791804815;-0.009332182120675738;-0.006211614629007362;-0.0059460144729655134;-0.005923408506212532;-0.005921484449556457;-0.005921320687733334;-0.005921306749401742;-0.005921305561815147;-0.0059213054459697;-0.00592130526254881;-0.0059213032069738054;-0.005921279055134277;-0.005920995185191384;-0.005917658696296972;-0.005878442999255109;-0.0054175181015306976;0.0
0.618000;-65.002;-5.537919479342576;-0.4767673992395879;-0.045998758595083726;-0.009334848027882153;-0.006214281090418027;-0.005948680990825714;-0.0059260750296669705;-0.005924150973554232;-0.0059239872117830715;-0.005923973273456339;-0.005923972085869632;-0.005923971970017522;-0.00592397178651782;-0.0059239697300165995;-0.005923945567292435;-0.005923661569436245;-0.005920323577339686;-0.005881090215079531;-0.005419957720604018;0.0
0.619000;-65.002;-5.537921725849246;-0.47677001396600166;-0.04600141972477047;-0.009337514388882284;-0.006216948005745586;-0.005951347962615504;-0.005928742007052264;-0.005926817951482987;-0.005926654189763797;-0.005926640251441927;-0.005926639063855109;-0.005926638947996333;-0.005926638764417807;-0.005926636706990213;-0.005926612533379547;-0.005926328407588174;-0.005922988912032595;-0.005883737881539416;-0.005422397754930915;0.0
0.620000;-65.002;-5.537923972724389;-0.4767726291343643;-0.04600408130624283;-0.009340181202810192;-0.006219615374124071;-0.005954015387468904;-0.005931409437502438;-0.005929485382476749;-0.0059293216208095405;-0.005929307682492531;-0.005929306494905603;-0.005929306379040161;-0.0059293061953827955;-0.00592930413702867;-0.005929279952529641;-0.005928995698781241;-0.005925654699510258;-0.005886385997775072;-0.005424838203719153;0.0
0.621000;-65.002;-5.5379262199672095;-0.47677524474381533;-0.046006743338635636;-0.009342848468800223;-0.006222283194687795;-0.005956683264520232;-0.005934077320151806;-0.005932153265669824;-0.005931989504054612;-0.005931975565742468;-0.005931974378155428;-0.005931974262283317;-0.0059319740785471016;-0.005931972019266284;-0.005931947823877036;-0.005931663442149802;-0.0059283209389075255;-0.005889034562927087;-0.005427279066176759;0.0
0.622000;-65.002;-5.537928467576909;-0.47677786079349566;-0.04600940582108392;-0.009345516185987024;-0.006224951466571368;-0.005959351592904093;-0.005936745654134974;-0.0059348216001968235;-0.005934657838633618;-0.005934643900326339;-0.005934642712739188;-0.0059346425968604104;-0.0059346424130453275;-0.005934640352837662;-0.005934616146556338;-0.005934331636828512;-0.005930987629359534;-0.005891683576136338;-0.005429720341512019;0.0
0.623000;-65.002;-5.537930715552697;-0.4767804772825449;-0.04601206875272304;-0.00934818435350552;-0.006227620188909683;-0.0059620203717553714;-0.00593941443858683;-0.005937490385192636;-0.005937326623681448;-0.005937312685379037;-0.005937311497791774;-0.005937311381906325;-0.005937311198012364;-0.005937309136877692;-0.005937284919702444;-0.005937000281952303;-0.005933654770001708;-0.005894333036543991;-0.00543216202893349;0.0
0.624000;-65.002;-5.537932963893775;-0.476783094210105;-0.04601473213268859;-0.009350852970490922;-0.006230289360837917;-0.00596468960020925;-0.00594208367264255;-0.0059401596197924365;-0.0059399958583332794;-0.005939981920035736;-0.005939980732448361;-0.005939980616556241;-0.005939980432583389;-0.005939978370521551;-0.005939954142450531;-0.005939669376656399;-0.0059363223599697605;-0.005896982943291489;-0.005434604127649985;0.0
0.625000;-65.002;-5.537935212599352;-0.4767857115753161;-0.04601739596011659;-0.009353522036078738;-0.006232958981491547;-0.0059673592774012;-0.005944753355437607;-0.005942829303131697;-0.005942665541724583;-0.005942651603431907;-0.00594265041584442;-0.005942650299945631;-0.005942650115893872;-0.005942648052904714;-0.005942623813936078;-0.005942338920076314;-0.0059389903983996925;-0.005899633295520576;-0.005437046636870591;0.0
0.626000;-65.002;-5.53793746166863;-0.4767883293773203;-0.046020060234143144;-0.009356191549404763;-0.006235629050006327;-0.005970029402466969;-0.0059474234861077524;-0.005945499434346172;-0.005945335672991109;-0.005945321734703305;-0.0059453205471157065;-0.005945320431210243;-0.005945320247079565;-0.005945318183162929;-0.005945293933294837;-0.005945008911347848;-0.005941658884427793;-0.005902284092373264;-0.005439489555804642;0.0
0.627000;-65.002;-5.537939711100819;-0.4767909476152589;-0.04602272495390483;-0.00935886150960506;-0.006238299565518299;-0.005972699974542603;-0.005950094063789025;-0.005948170012571896;-0.005948006251268902;-0.005947992312985966;-0.005947991125398259;-0.00594799100948612;-0.0059479908252765105;-0.005947988760432238;-0.005947964499662855;-0.0059476793496070855;-0.005944327817190633;-0.005904935332991863;-0.005441932883661751;0.0
0.628000;-65.002;-5.53794196089512;-0.4767935662882742;-0.04602539011853839;-0.009361531915816016;-0.006240970527163797;-0.005975370992764428;-0.005952765087617759;-0.005950841036945206;-0.005950677275694288;-0.005950663337416226;-0.0059506621498284056;-0.005950662033909591;-0.005950661849621035;-0.005950659783848976;-0.005950635512176465;-0.005950350233990404;-0.005946997195825078;-0.005907587016518963;-0.005444376619651785;0.0
0.629000;-65.002;-5.537944211050748;-0.47679618539550817;-0.0460280557271809;-0.009364202767174265;-0.00624364193407944;-0.005978042456269063;-0.005955436556730566;-0.005953512506602712;-0.005953348745403884;-0.005953334807130696;-0.005953333619542763;-0.005953333503617272;-0.00595333331924976;-0.00595333125254975;-0.005953306969972286;-0.005953021563634462;-0.005949667019468276;-0.005910239142097436;-0.005446820762984872;0.0
0.630000;-65.002;-5.537946461566901;-0.47679880493610394;-0.04603072177896973;-0.009366874062816756;-0.006246313785402131;-0.005980714364193405;-0.005958108470264346;-0.005956184420681315;-0.00595602065953459;-0.005956006721266275;-0.005956005533678233;-0.005956005417746065;-0.005956005233299577;-0.005956003165671468;-0.005955978872187222;-0.005955693337676205;-0.005952337287257657;-0.005912891708870442;-0.005449265312871409;0.0
0.631000;-65.002;-5.537948712442793;-0.4768014249092035;-0.046033388273042576;-0.009369545801880708;-0.006248986080269061;-0.0059833867156746465;-0.005960780827356292;-0.005958856778318206;-0.005958693017223595;-0.005958679078960155;-0.005958677891372001;-0.005958677775433154;-0.005958677590907684;-0.005958675522351317;-0.005958651217958467;-0.00595836555525287;-0.005955007998330947;-0.005915544715981428;-0.005451710268522047;0.0
0.632000;-65.002;-5.537950963677629;-0.476804045313951;-0.04603605520853724;-0.009372217983503638;-0.006251658817817704;-0.005986059509850258;-0.005963453627143871;-0.0059615295786508565;-0.005961365817608371;-0.005961351879349807;-0.005961350691761541;-0.005961350575816015;-0.005961350391211544;-0.005961348321726765;-0.005961324006423496;-0.00596103821550197;-0.005957679151826147;-0.005918198162574116;-0.005454155629147703;0.0
0.633000;-65.002;-5.5379532152706155;-0.47680666614948913;-0.04603872258459209;-0.009374890606823328;-0.006254331997185825;-0.005988732745857997;-0.005966126868764844;-0.005964202820817025;-0.005964039059826676;-0.005964025121572991;-0.0059640239339846125;-0.005964023818032405;-0.0059640236333489225;-0.0059640215629355765;-0.005963997236720068;-0.0059637113175613115;-0.005960350746881549;-0.005920852047792514;-0.005456601393959553;0.0
0.634000;-65.002;-5.537955467220963;-0.476809287414962;-0.04604139040034552;-0.009377563670977874;-0.006257005617511467;-0.00599140642283591;-0.005968800551357255;-0.005966876503954752;-0.005966712743016554;-0.005966698804767747;-0.005966697617179258;-0.005966697501220367;-0.005966697316457862;-0.005966695245115794;-0.005966670907986236;-0.005966384860568984;-0.00596302278263573;-0.005923506370780922;-0.005459047562169033;0.0
0.635000;-65.002;-5.537957719527879;-0.47681190910951343;-0.04604405865493638;-0.009380237175105624;-0.0062596796779329595;-0.005994080539922322;-0.005971474674059429;-0.005969550627202369;-0.00596938686631633;-0.005969372928072401;-0.005969371740483801;-0.005969371624518229;-0.005969371439676686;-0.0059693693674057425;-0.005969345019360328;-0.005969058843663356;-0.005965695258227544;-0.005926161130683908;-0.005461494132987839;0.0
0.636000;-65.002;-5.5379599721905715;-0.47681453123228784;-0.046046727347503716;-0.009382911118345242;-0.006262354177588921;-0.005996755096255845;-0.00597414923600998;-0.005972225189698484;-0.005972061428864619;-0.005972047490625572;-0.00597204630303686;-0.005972046187064603;-0.005972046002144008;-0.005972043928944037;-0.005972019569980958;-0.005971733265983089;-0.005968368172796141;-0.005928816326646329;-0.005463941105627933;0.0
0.637000;-65.002;-5.5379622252082505;-0.4768171537824297;-0.04604939647718688;-0.009385585499835654;-0.006265029115618248;-0.005999430090975375;-0.005976824236347802;-0.0059749001905819955;-0.005974736429800316;-0.00597472249156615;-0.005974721303977327;-0.005974721187998385;-0.005974721002998726;-0.005974718928869571;-0.005974694558987029;-0.005974408126667122;-0.005971041525480945;-0.0059314719578133284;-0.005466388479301529;0.0
0.638000;-65.002;-5.5379644785801245;-0.47681977675908416;-0.04605206604312553;-0.009388260318716075;-0.006267704491160121;-0.006002105523220095;-0.005979499674212075;-0.0059775756289920795;-0.005977411868262596;-0.005977397930033314;-0.005977396742444382;-0.005977396626458752;-0.005977396441380015;-0.005977394366321525;-0.005977369985517722;-0.005977083424854679;-0.0059737153154216655;-0.005934128023330323;-0.005468836253221101;0.0
0.639000;-65.002;-5.537966732305404;-0.47682240016139604;-0.046054736044459595;-0.009390935574126008;-0.006270380303354009;-0.006004781392129462;-0.005982175548742262;-0.005980251504068202;-0.005980087743390928;-0.005980073805166529;-0.005980072617577486;-0.005980072501585167;-0.00598007231642734;-0.005980070240439362;-0.005980045848712504;-0.005979759159685267;-0.005976389541758301;-0.005936784522343017;-0.005471284426599388;0.0
0.640000;-65.002;-5.537968986383299;-0.4768250239885111;-0.04605740648032925;-0.009393611265205238;-0.006273056551339656;-0.006007457696843224;-0.005984851859078105;-0.005982927814950104;-0.005982764054325049;-0.005982750116105537;-0.005982748928516381;-0.005982748812517376;-0.005982748627280446;-0.0059827465503628245;-0.00598272214771112;-0.005982435330298677;-0.005979064203631117;-0.005939441453997385;-0.005473732998649378;0.0
0.641000;-65.002;-5.537971240813018;-0.4768276482395749;-0.046060077349875016;-0.009396287391093818;-0.006275733234257098;-0.006010134436501409;-0.005987528604359636;-0.005985604560777817;-0.005985440800204994;-0.005985426861990368;-0.005985425674401102;-0.005985425558395408;-0.005985425373079361;-0.005985423295231946;-0.005985398881653609;-0.005985111935834983;-0.005981739300180684;-0.0059420988174396965;-0.005476181968584332;0.0
0.642000;-65.002;-5.537973495593771;-0.4768302729137332;-0.04606274865223766;-0.009398963950932107;-0.006278410351246638;-0.0060128116102443245;-0.005990205783727157;-0.005988281740691645;-0.005988117980171069;-0.00598810404196133;-0.005988102854371954;-0.005988102738359566;-0.00598810255296439;-0.0059881004741870305;-0.0059880760496802765;-0.005987788975434536;-0.005984414830547834;-0.005944756611816491;-0.005478631335617751;0.0
0.643000;-65.002;-5.537975750724771;-0.4768328980101327;-0.0460654203865582;-0.009401640943860727;-0.006281087901448877;-0.006015489217212563;-0.005992883396321267;-0.005990959353832183;-0.0059907955933638625;-0.005990781655159013;-0.005990780467569523;-0.005990780351550446;-0.005990780166076127;-0.005990778086368671;-0.005990753650931719;-0.0059904664482379735;-0.00598709079387369;-0.005947414836274591;-0.0054810810989634065;0.0
0.644000;-65.002;-5.537978006205228;-0.4768355235279195;-0.04606809255197801;-0.009404318369020585;-0.006283765884004687;-0.006018167256546993;-0.005995561441282831;-0.005993637399340301;-0.005993473638924247;-0.005993459700724288;-0.005993458513134688;-0.005993458397108915;-0.005993458211555444;-0.005993456130917736;-0.005993431684548814;-0.005993144353386212;-0.005989767189299655;-0.005950073489961095;-0.005483531257835321;0.0
0.645000;-65.002;-5.537980262034352;-0.47683814946624115;-0.046070765147638665;-0.009406996225552876;-0.00628644429805522;-0.00602084572738877;-0.005998239917753002;-0.005996315876357149;-0.005996152115993377;-0.005996138177798306;-0.005996136990208595;-0.00599613687417613;-0.005996136688543489;-0.005996134606975383;-0.005996110149672712;-0.005995822690020448;-0.005992444015967408;-0.0059527325720233806;-0.005485981811447777;0.0
0.646000;-65.002;-5.537982518211358;-0.4768407758242441;-0.046073438172682134;-0.009409674512599067;-0.0062891231427419205;-0.0060235246288793285;-0.0060009188248732175;-0.005998994784024164;-0.005998831023712682;-0.0059988170855225075;-0.005998815897932682;-0.0059988157818935215;-0.005998815596181703;-0.005998813513683046;-0.005998789045444858;-0.0059985014572821625;-0.005995121273018917;-0.005955392081609112;-0.005488432759015314;0.0
0.647000;-65.002;-5.537984774735452;-0.4768434026010764;-0.04607611162625052;-0.009412353229300908;-0.0062918024172064985;-0.006026203960160377;-0.0060035981617851866;-0.006001674121483056;-0.006001510361223878;-0.006001496423038593;-0.006001495235448661;-0.006001495119402803;-0.006001494933611788;-0.006001492850182431;-0.006001468371006962;-0.006001180654313108;-0.005997798959596422;-0.005958052017866217;-0.005490884099752722;0.0
0.648000;-65.002;-5.5379870316058515;-0.4768460297958851;-0.046078785507486335;-0.009415032374800434;-0.006294482120590947;-0.006028883720373913;-0.006006277927630901;-0.006004353887875816;-0.006004190127668954;-0.006004176189488566;-0.006004175001898521;-0.006004174885845966;-0.006004174699975745;-0.006004172615615536;-0.006004148125501023;-0.006003860280255329;-0.006000477074842443;-0.005960712379942913;-0.005493335832875052;0.0
0.649000;-65.002;-5.537989288821765;-0.4768486574078186;-0.04608145981553226;-0.009417711948239947;-0.006297162252037543;-0.006031563908662202;-0.006008958121552632;-0.006007034082344718;-0.0060068703221901835;-0.0060068563840146895;-0.006006855196424533;-0.00600685508036528;-0.00600685489441584;-0.006006852809124631;-0.006006828308069314;-0.006006540334251133;-0.006003155617899783;-0.005963373166987685;-0.005495787957597607;0.0
0.650000;-65.002;-5.5379915463824085;-0.47685128543602495;-0.04608413454953135;-0.009420391948762038;-0.006299842810688841;-0.006034244524167797;-0.006011638742692929;-0.006009714704032309;-0.0060095509439301135;-0.006009537005759517;-0.00600953581816925;-0.006009535702103297;-0.006009535516074626;-0.006009533429852265;-0.006009508917854387;-0.00600922081544312;-0.006005834587911518;-0.005966034378149305;-0.00549824047313595;0.0
0.651000;-65.002;-5.537993804286992;-0.47685391387965304;-0.04608680970862686;-0.009423072375509572;-0.006302523795687667;-0.006036925566033527;-0.006014319790194624;-0.006012395752081419;-0.006012231992031575;-0.006012218053865877;-0.006012216866275498;-0.006012216750202844;-0.006012216564094929;-0.006012214476941269;-0.006012189953999079;-0.006011901722974164;-0.00600851398402101;-0.005968696012576812;-0.005500693378705893;0.0
0.652000;-65.002;-5.537996062534729;-0.4768565427378513;-0.046089485291962426;-0.00942575322762569;-0.006305205206177135;-0.006039607033402496;-0.006017001263200816;-0.0060150772256351535;-0.006014913465637673;-0.006014899527476871;-0.006014898339886381;-0.006014898223807026;-0.006014898037619852;-0.006014895949534745;-0.006014871415646497;-0.006014583055987412;-0.006011193805371889;-0.005971358069419524;-0.005503146673523501;0.0
0.653000;-65.002;-5.537998321124834;-0.47685917200976885;-0.04609216129868182;-0.009428434504253819;-0.006307887041300625;-0.006042288925418089;-0.0060196831608548915;-0.006017759123836892;-0.006017595363891785;-0.006017581425735886;-0.0060175802381452845;-0.006017580122059225;-0.006017579935792782;-0.006017577846776077;-0.006017553301940025;-0.0060172648136262935;-0.006013874051108066;-0.005974020547827034;-0.0055056003568051005;0.0
0.654000;-65.002;-5.538000580056521;-0.47686180169455533;-0.04609483772792922;-0.009431116204537647;-0.006310569300201807;-0.006044971241223963;-0.006022365482300513;-0.006020441445830298;-0.0060202776859375785;-0.006020263747786579;-0.006020262560195867;-0.006020262444103105;-0.00602026225775738;-0.006020260167808927;-0.006020235612023328;-0.006019946995034514;-0.006016554720373735;-0.005976683446949212;-0.005508054427767261;0.0
0.655000;-65.002;-5.538002839329004;-0.4768644317913602;-0.04609751457884901;-0.009433798327621156;-0.006313251982024613;-0.006047653979964055;-0.006025048226681611;-0.006023124190759306;-0.0060229604309189845;-0.006022946492772887;-0.006022945305182064;-0.006022945189082597;-0.006022945002657576;-0.006022942911777229;-0.006022918345040348;-0.006022629599356052;-0.006019235812313354;-0.005979346765936201;-0.005510508885626815;0.0
0.656000;-65.002;-5.538005098941497;-0.4768670622993335;-0.04610019185058586;-0.009436480872648591;-0.00631593508591326;-0.006050337140782578;-0.006027731393142397;-0.006025807357768125;-0.006025643597980214;-0.0060256296598390205;-0.006025628472248086;-0.006025628356141914;-0.006025628169637585;-0.006025626077825195;-0.006025601500135296;-0.006025312625735163;-0.006021917326071665;-0.005982010503938412;-0.005512963729600835;0.0
0.657000;-65.002;-5.538007358893212;-0.4768696932176254;-0.046102869542284736;-0.009439163838764473;-0.0063186186110122345;-0.006053020722824014;-0.006030414980827356;-0.006028490946001242;-0.006028327186265753;-0.006028313248129464;-0.006028312060538417;-0.006028311944425538;-0.006028311757841889;-0.006028309665097311;-0.0060282850764526615;-0.006027996073316378;-0.006024599260793682;-0.005984674660106535;-0.005515418958906656;0.0
0.658000;-65.002;-5.538009619183365;-0.4768723245453863;-0.04610554765309087;-0.009441847225113612;-0.006321302556466306;-0.006055704725233128;-0.006033098988881256;-0.00603117495460342;-0.006031011194920365;-0.0060309972567889805;-0.0060309960691978266;-0.006030995953078237;-0.006030995766415255;-0.00603099367273834;-0.006030969073137214;-0.006030679941244509;-0.006027281615624693;-0.005987339233591536;-0.005517874572761861;0.0
0.659000;-65.002;-5.538011879811172;-0.47687495628176674;-0.046108226182149735;-0.00944453103084107;-0.006323986921420512;-0.006058389147154961;-0.006035783416449128;-0.006033859382719697;-0.006033695623089087;-0.00603368168496261;-0.006033680497371341;-0.006033680381245045;-0.006033680194502717;-0.006033678099893321;-0.006033653489333992;-0.006033364228664632;-0.006029964389710267;-0.005990004223544648;-0.005520330570384284;0.0
0.660000;-65.002;-5.538014140775852;-0.4768775884259184;-0.04611090512860712;-0.009447215255092203;-0.006326671705020166;-0.006061073987734814;-0.006038468262676286;-0.006036544229495378;-0.006036380469917227;-0.006036366531795657;-0.006036365344204279;-0.006036365228071271;-0.0060363650412495855;-0.006036362945707559;-0.006036338324188309;-0.006036048934722104;-0.006032647582196238;-0.005992669629117376;-0.005522786950992007;0.0
0.661000;-65.002;-5.538016402076614;-0.47688022097699234;-0.046113584491609114;-0.00944989989701263;-0.006329356906410853;-0.006063759246118279;-0.0060411535267083085;-0.006039229494076051;-0.006039065734550369;-0.006039051796433708;-0.0060390506088422195;-0.006039050492702501;-0.0060390503058014465;-0.006039048209326641;-0.006039023576845754;-0.006038734058562555;-0.006035331192228716;-0.005995335449461499;-0.005525243713803368;0.0
0.662000;-65.002;-5.538018663712676;-0.4768828539341397;-0.04611626427030203;-0.00945258495574825;-0.006332042524738435;-0.006066444921451211;-0.006043839207691058;-0.006041915175607571;-0.006041751416134372;-0.00604173747802262;-0.006041736290431022;-0.00604173617428459;-0.00604173598730415;-0.006041733889896426;-0.006041709246452186;-0.006041419599331883;-0.006038015218954089;-0.005998001683729069;-0.00552770085803695;0.0
0.663000;-65.002;-5.538020925683255;-0.4768854872965128;-0.04611894446383241;-0.009455270430445225;-0.00633472855914904;-0.0060691310128797365;-0.00604652530477066;-0.0060446012732360685;-0.006044437513815361;-0.006044423575708521;-0.00604442238811681;-0.006044422271963665;-0.006044422084903833;-0.0060444199865630375;-0.006044395332153736;-0.006044105556176263;-0.006040699661519009;-0.0060006683310724;-0.0055301583829115855;0.0
0.664000;-65.002;-5.538023187987569;-0.47688812106326367;-0.046121625071347185;-0.009457956320249995;-0.006337415008789079;-0.006071817519550256;-0.006049211817093514;-0.006047287786107942;-0.006047124026739739;-0.006047110088637812;-0.00604710890104599;-0.006047108784886131;-0.006047108597746889;-0.006047106498472882;-0.006047081833096813;-0.006046791928242143;-0.006043384519070405;-0.006003335390644087;-0.005532616287646356;0.0
